title,release,revenue,budget,rating,genres,country
Let's Be Cops,2014-08-13,136621271.0,17000000.0,6.4,Comedy,US
The Sacrament,2013-09-02,9221.0,4000000.0,5.6,Horror,US
Sin City: A Dame to Kill For,2014-08-20,39407616.0,65000000.0,6.3,Crime,US
If I Stay,2014-08-21,78874843.0,11000000.0,7.3,Drama,US
The Pyramid,2014-12-04,13865435.0,6500000.0,4.6,Horror,US
Life of Crime,2013-09-14,265452.0,12000000.0,5.5,Comedy,US
"As Above, So Below",2014-08-14,40100000.0,5000000.0,6.1,Horror,US
The Guest,2014-09-17,2367161.0,5000000.0,6.5,Mystery,US
Before I Go to Sleep,2014-09-03,15447154.0,22000000.0,6.2,Mystery,France
Into the Storm,2014-08-06,160602194.0,50000000.0,5.8,Action,US
Honeymoon,2014-09-12,9318.0,1000000.0,5.4,Horror,US
The Drop,2014-09-12,19054534.0,12600000.0,6.7,Drama,US
The Maze Runner,2014-09-10,348319861.0,34000000.0,7.0,Action,US
No Good Deed,2014-09-10,53830415.0,13200000.0,5.6,Crime,US
Camp X-Ray,2014-10-17,59744.0,1000000.0,6.7,Drama,US
A Walk Among the Tombstones,2014-09-18,53181600.0,28000000.0,6.2,Crime,US
My Old Lady,2014-09-09,7527232.0,5000000.0,6.1,Romance,France
CBGB,2013-10-11,40400.0,5000000.0,6.5,Drama,US
The Homesman,2014-05-18,3442853.0,16000000.0,6.4,Western,France
The November Man,2014-08-27,32556119.0,15000000.0,6.0,Crime,UK
The Boxtrolls,2014-09-10,108255770.0,60000000.0,6.6,Animation,US
This Is Where I Leave You,2014-09-10,41296320.0,19800000.0,6.5,Drama,US
American Sniper,2014-12-11,542307423.0,58800000.0,7.4,War,US
Tusk,2014-09-19,1826705.0,2800000.0,5.1,Comedy,US
Annabelle,2014-10-02,255273813.0,6500000.0,5.5,Horror,US
Dracula Untold,2014-10-01,215529201.0,70000000.0,6.2,Horror,US
The Prince,2014-08-22,266586800.0,18000000.0,4.6,Thriller,US
The Best of Me,2014-10-16,35926213.0,26000000.0,7.2,Drama,US
The Judge,2014-10-08,83719388.0,50000000.0,7.2,Drama,US
Fury,2014-10-15,211817906.0,68000000.0,7.4,War,UK
St. Vincent,2014-10-09,54837234.0,13000000.0,7.1,Comedy,US
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,100654149.0,28000000.0,6.1,Family,US
Left Behind,2014-10-03,19682924.0,16000000.0,3.7,Thriller,US
Nightcrawler,2014-10-23,38697217.0,8500000.0,7.6,Crime,US
Big Hero 6,2014-10-24,652105443.0,165000000.0,7.8,Adventure,US
Ex Machina,2015-01-21,36869414.0,15000000.0,7.6,Drama,UK
Foxcatcher,2014-05-19,12096300.0,24000000.0,6.5,Drama,US
The Imitation Game,2014-11-14,233555708.0,14000000.0,8.0,History,UK
Inherent Vice,2014-12-25,11110975.0,20000000.0,6.5,Comedy,US
The Hunger Games: Mockingjay - Part 1,2014-11-18,752100229.0,125000000.0,6.6,Science Fiction,US
Dumb and Dumber To,2014-11-12,169837010.0,40000000.0,5.4,Comedy,US
The Theory of Everything,2014-11-26,123726688.0,15000000.0,7.8,Drama,UK
Dolphin Tale 2,2014-09-12,52424533.0,36000000.0,6.7,Family,US
When the Game Stands Tall,2014-08-22,30127963.0,15000000.0,6.3,Drama,US
Beyond the Lights,2014-09-10,14618727.0,7000000.0,7.0,Romance,US
In the Heart of the Sea,2015-11-20,93820758.0,100000000.0,6.5,Thriller,US
Jurassic World,2015-06-09,1513528810.0,150000000.0,6.5,Action,US
Horrible Bosses 2,2014-11-26,107670357.0,42000000.0,6.1,Comedy,US
Penguins of Madagascar,2014-11-22,373552094.0,132000000.0,6.5,Family,US
Black or White,2014-09-06,21571189.0,9000000.0,6.5,Drama,US
Still Alice,2014-12-05,43884652.0,5000000.0,7.5,Drama,US
Paddington,2014-11-27,259207227.0,55000000.0,7.0,Family,UK
Maze Runner: The Scorch Trials,2015-09-09,311256926.0,61000000.0,6.5,Action,US
Kill the Messenger,2014-10-09,2450846.0,5000000.0,6.6,Thriller,US
The Face of Love,2013-10-25,350006.0,4000000.0,5.9,Drama,US
Selma,2014-12-25,66787908.0,20000000.0,7.4,History,UK
Unbroken,2014-12-25,163442937.0,65000000.0,7.3,Drama,US
A Girl Walks Home Alone at Night,2014-01-19,395000.0,1000000.0,6.9,Horror,US
Wild,2014-12-05,52501541.0,15000000.0,7.0,Drama,US
Into the Woods,2014-12-25,212902372.0,50000000.0,5.6,Fantasy,US
The Interview,2014-12-25,12342632.0,44000000.0,6.1,Action,US
Kingsman: The Secret Service,2015-01-29,414351546.0,81000000.0,7.6,Crime,UK
Night at the Museum: Secret of the Tomb,2014-12-17,349424282.0,127000000.0,6.1,Adventure,UK
Madea's Big Happy Family,2011-04-22,53213633.0,25000000.0,6.7,Comedy,US
Annie,2014-12-19,133821816.0,65000000.0,6.0,Comedy,US
Foodfight!,2012-06-15,73706.0,65000000.0,2.3,Animation,US
Gimme Shelter,2013-10-17,1359910.0,7500000.0,6.4,Drama,US
Taken 3,2014-12-16,325771424.0,48000000.0,6.1,Thriller,France
Blackhat,2015-01-13,17752940.0,70000000.0,5.1,Crime,US
Terminator Genisys,2015-06-23,440603537.0,155000000.0,5.8,Science Fiction,US
The Woman in Black 2: Angel of Death,2014-12-30,26501323.0,1000000.0,5.0,Thriller,UK
Justin Bieber: Never Say Never,2011-02-11,98441954.0,13000000.0,4.8,Documentary,US
Nothing Left to Fear,2013-09-26,1675381.0,3000000.0,4.6,Horror,US
It Follows,2015-02-04,14674076.0,2000000.0,6.6,Horror,US
Highway to Hell,1991-11-21,26055.0,9000000.0,6.1,Fantasy,US
Star Wars: The Force Awakens,2015-12-15,2068223624.0,245000000.0,7.5,Action,US
Ben-Hur,2016-08-17,94061311.0,100000000.0,5.3,Adventure,US
Avengers: Age of Ultron,2015-04-22,1405403694.0,280000000.0,7.3,Action,US
Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,794191988.0,230000000.0,6.6,Adventure,US
Ant-Man,2015-07-14,519311965.0,130000000.0,7.0,Science Fiction,US
Fantastic Four,2015-08-05,167977596.0,120000000.0,4.4,Action,US
Deadpool,2016-02-09,783112979.0,58000000.0,7.4,Action,US
Guardians of the Galaxy Vol. 2,2017-04-19,863416141.0,200000000.0,7.6,Action,US
Captain America: Civil War,2016-04-27,1153304495.0,250000000.0,7.1,Adventure,US
Doctor Strange,2016-10-25,677718395.0,165000000.0,7.1,Action,US
X-Men: Apocalypse,2016-05-18,543934787.0,178000000.0,6.4,Science Fiction,US
My Way,2012-03-14,29193330.0,27563396.0,6.2,Drama,France
Cake,2014-09-07,2360281.0,7000000.0,6.2,Drama,US
The Gambler,2014-12-25,39171130.0,25000000.0,5.7,Thriller,US
Mortdecai,2015-01-21,30418560.0,60000000.0,5.4,Comedy,US
Fifty Shades of Grey,2015-02-11,571006128.0,40000000.0,5.2,Drama,US
The DUFF,2015-02-20,43528634.0,8500000.0,6.8,Romance,US
Project Almanac,2015-01-29,32248241.0,12000000.0,6.4,Science Fiction,US
A Walk in the Woods,2015-09-02,35991087.0,8000000.0,5.7,Adventure,US
99 Homes,2014-10-09,1411927.0,8000000.0,6.8,Drama,US
Aloft,2014-02-12,53086.0,8000000.0,5.1,Drama,France
The Bronze,2016-01-22,615816.0,3500000.0,5.5,Drama,US
The D Train,2015-05-08,771317.0,447524.0,4.5,Drama,UK
The Diary of a Teenage Girl,2015-08-07,1477002.0,2000000.0,6.8,Drama,US
Dope,2015-06-19,17986781.0,700000.0,7.2,Crime,US
Miss Julie,2014-09-07,5000000.0,5500000.0,5.8,Drama,UK
The Loft,2014-10-14,10076790.0,14000000.0,6.4,Thriller,US
Lost River,2015-04-08,45431.0,2000000.0,5.8,Fantasy,US
The Hateful Eight,2015-12-25,155760117.0,44000000.0,7.6,Crime,US
Paper Towns,2015-06-18,85512300.0,12000000.0,6.1,Drama,US
The Wedding Ringer,2015-01-16,79799880.0,23000000.0,6.5,Comedy,US
The Boy Next Door,2015-01-23,52425855.0,4000000.0,4.1,Thriller,US
Hot Tub Time Machine 2,2015-02-20,12314651.0,14000000.0,5.0,Comedy,US
Focus,2015-02-25,153962963.0,50100000.0,6.7,Romance,US
The SpongeBob Movie: Sponge Out of Water,2015-02-05,311594032.0,74000000.0,5.7,Animation,US
Demonic,2015-02-12,3387000.0,3000000.0,5.0,Thriller,UK
The Second Best Exotic Marigold Hotel,2015-02-26,85978266.0,10000000.0,6.3,Drama,UK
Tracers,2015-01-15,593683.0,11000000.0,5.9,Action,US
The Lazarus Effect,2015-01-29,64110728.0,3300000.0,5.1,Thriller,US
Unfinished Business,2015-03-05,14431253.0,35000000.0,5.0,Comedy,US
Run All Night,2015-03-11,71561644.0,50000000.0,6.3,Action,US
Cinderella,2015-03-12,543514353.0,95000000.0,6.7,Romance,UK
Poltergeist,2015-05-20,95437994.0,35000000.0,5.0,Horror,US
Pan,2015-09-24,128388320.0,150000000.0,5.9,Adventure,US
While We're Young,2015-04-03,7587485.0,10000000.0,5.8,Comedy,US
Insurgent,2015-03-18,295238201.0,110000000.0,6.2,Adventure,US
La vérité si je mens !,1997-04-01,29456000.0,4000000.0,6.3,Comedy,France
Home,2015-03-18,368871007.0,135000000.0,6.8,Fantasy,US
Midnight Special,2016-02-18,6212282.0,18000000.0,6.2,Adventure,US
The Gunman,2015-02-16,13644292.0,40000000.0,5.5,Action,France
Unfriended,2015-04-17,62882090.0,1000000.0,5.5,Horror,US
Bolero,1984-08-31,8914881.0,7000000.0,3.4,Drama,US
Child 44,2015-03-15,3324330.0,50000000.0,6.1,Crime,UK
Get Hard,2015-03-26,111811453.0,40000000.0,5.9,Comedy,US
Infinitely Polar Bear,2014-01-18,1430655.0,6700000.0,6.9,Comedy,US
Woman in Gold,2015-04-10,61619773.0,11000000.0,7.3,Drama,UK
Samba,2014-10-15,151530.0,20000000.0,6.4,Drama,France
Tomorrowland,2015-05-19,209154322.0,190000000.0,6.2,Adventure,US
Paul Blart: Mall Cop 2,2015-04-16,107597242.0,38000000.0,5.0,Action,US
Parts Per Billion,2014-03-25,15000000.0,500000.0,4.4,Science Fiction,US
The Longest Ride,2015-04-09,63013281.0,34000000.0,7.3,Drama,US
The Age of Adaline,2015-04-16,65663276.0,25000000.0,7.4,Fantasy,US
Danny Collins,2015-03-19,10835752.0,10000000.0,6.6,Comedy,US
Grandma,2015-06-04,7087452.0,600000.0,6.1,Comedy,US
50 to 1,2014-03-21,1064454.0,10000000.0,5.7,Comedy,US
Barbecue,2014-04-30,14348529.0,6000000.0,5.8,Comedy,France
Jimmy P.,2013-09-11,30283.0,10000000.0,6.0,Drama,France
Ricki and the Flash,2015-07-10,41325328.0,18000000.0,5.6,Comedy,US
Pitch Perfect 2,2015-05-07,287506194.0,29000000.0,6.8,Comedy,US
Carol,2015-11-20,40272135.0,11800000.0,7.3,Romance,UK
The Lobster,2015-10-08,15656193.0,4000000.0,6.7,Thriller,France
Hot Pursuit,2015-05-08,51680201.0,35000000.0,5.4,Action,US
The Martian,2015-09-30,630161890.0,108000000.0,7.6,Drama,US
Youth,2015-05-20,2000000.0,13360000.0,6.7,Comedy,UK
Spy,2015-05-06,235666219.0,65000000.0,6.9,Action,US
Trainwreck,2015-07-17,140795793.0,35000000.0,5.9,Comedy,US
Aloha,2015-05-27,26250020.0,37000000.0,5.2,Drama,US
Song One,2014-01-20,32251.0,6000000.0,5.5,Drama,US
Entourage,2015-06-03,49263404.0,30000000.0,6.2,Comedy,US
5 Flights Up,2014-09-05,1020921.0,6000000.0,5.9,Drama,US
Inside Out,2015-06-09,857611174.0,175000000.0,7.9,Drama,US
Max,2015-06-26,43967255.0,20000000.0,6.8,Adventure,US
Pixels,2015-07-16,243637091.0,88000000.0,5.6,Action,US
Allegiant,2016-03-09,179246868.0,110000000.0,5.9,Adventure,US
Fantastic Beasts and Where to Find Them,2016-11-16,809342332.0,180000000.0,7.2,Adventure,UK
The Secret Life of Pets,2016-06-18,875457937.0,75000000.0,5.9,Animation,US
Self/less,2015-07-10,30523226.0,26000000.0,6.3,Science Fiction,US
Criminal,2016-04-14,14708696.0,31500000.0,5.8,Action,UK
The Last Witch Hunter,2015-10-21,146936910.0,90000000.0,5.7,Fantasy,US
Krampus,2015-11-26,61548707.0,15000000.0,5.9,Horror,US
Suicide Squad,2016-08-02,745600054.0,175000000.0,5.9,Action,US
Independence Day: Resurgence,2016-06-22,389681935.0,165000000.0,4.9,Action,US
Star Trek Beyond,2016-07-07,343471816.0,185000000.0,6.6,Action,US
Ted 2,2015-06-25,217022588.0,68000000.0,6.2,Comedy,US
Minions,2015-06-17,1156730962.0,74000000.0,6.4,Family,US
The Good Dinosaur,2015-11-14,331926147.0,175000000.0,6.6,Adventure,US
Black Mass,2015-09-04,98837872.0,53000000.0,6.3,Crime,UK
Spectre,2015-10-26,880674609.0,245000000.0,6.3,Action,UK
Mickey's Christmas Carol,1983-10-19,21000000.0,3000000.0,7.6,Family,US
Steve Jobs,2015-10-09,34441873.0,30000000.0,6.8,Drama,US
Macbeth,2015-08-16,12601706.0,15000000.0,6.4,History,France
Vacation,2015-07-28,104384188.0,31000000.0,6.1,Comedy,US
Manglehorn,2015-06-03,143101.0,4000000.0,5.2,Drama,US
Batman v Superman: Dawn of Justice,2016-03-23,873260194.0,250000000.0,5.7,Action,US
Gemma Bovery,2014-09-10,154701.0,9700000.0,6.2,Romance,UK
Magic Mike XXL,2015-07-01,122513057.0,14800000.0,6.2,Comedy,US
The Jungle Book,2016-04-07,966550600.0,175000000.0,6.7,Family,UK
The Man from U.N.C.L.E.,2015-08-13,108145109.0,75000000.0,7.1,Comedy,US
Treehouse,2014-10-20,3250000.0,3250000.0,3.5,Thriller,UK
The Walk,2015-09-30,61181942.0,35000000.0,6.9,Adventure,US
French Women,2014-06-04,12058187.0,5000000.0,5.6,Comedy,France
The Gallows,2015-07-10,42664410.0,100000.0,4.9,Horror,US
Dark Places,2015-03-31,208588.0,20000000.0,5.7,Drama,France
Irrational Man,2015-07-17,27391084.0,11000000.0,6.3,Mystery,US
Southpaw,2015-06-15,91709827.0,30000000.0,7.3,Action,US
Sicario,2015-09-17,84025816.0,30000000.0,7.2,Action,US
Anomalisa,2015-12-30,5659286.0,8000000.0,6.9,Animation,US
Colonia,2016-02-18,3621046.0,14000000.0,7.4,Drama,UK
The Vatican Tapes,2015-07-24,1784763.0,13000000.0,4.6,Thriller,US
The Intern,2015-09-24,194564672.0,35000000.0,7.1,Comedy,US
The Gift,2015-07-30,58978653.0,5000000.0,6.7,Thriller,US
3 Generations,2016-02-11,443962.0,5000000.0,6.1,Comedy,US
The Visit,2015-09-10,98450062.0,5000000.0,6.0,Horror,US
Sinister 2,2015-08-19,52882018.0,10000000.0,5.5,Horror,US
No Escape,2015-08-26,54418872.0,5000000.0,6.7,Action,US
Straight Outta Compton,2015-08-13,201634991.0,28000000.0,7.7,Drama,US
Tangerine,2015-07-10,702354.0,100000.0,6.9,Comedy,US
Joy,2015-12-24,101134059.0,60000000.0,6.4,Drama,US
Victor Frankenstein,2015-11-10,34227298.0,40000000.0,5.6,Drama,UK
Equals,2015-07-15,2084628.0,16000000.0,5.9,Drama,US
Scouts Guide to the Zombie Apocalypse,2015-10-23,14860766.0,15000000.0,6.2,Comedy,US
Suffragette,2015-10-16,16002420.0,14000000.0,7.1,Drama,UK
We Are Your Friends,2015-08-26,11122090.0,6000000.0,6.3,Drama,UK
War Room,2015-08-28,67790117.0,3000000.0,6.9,Drama,US
Legend,2015-09-09,42972994.0,25000000.0,6.7,Crime,UK
Green Room,2016-04-15,3220371.0,5000000.0,6.7,Horror,US
Beasts of No Nation,2015-09-11,9077700.0,6000000.0,7.6,Drama,US
The Lady in the Van,2015-11-13,41387687.0,6000000.0,6.0,Comedy,UK
La Vérité si je Mens ! 3,2012-01-31,40924982.0,25496629.0,5.3,Comedy,France
Would I Lie to You? 2,2001-02-07,42700000.0,12560000.0,6.4,Comedy,France
Demolition,2016-04-06,1978592.0,10000000.0,6.6,Comedy,US
Our Brand Is Crisis,2015-09-11,7002261.0,28000000.0,5.8,Comedy,US
The Night Before,2015-11-20,52395996.0,25000000.0,6.1,Comedy,US
Pawn Sacrifice,2015-09-16,5578519.0,19000000.0,6.7,Thriller,US
Burnt,2015-10-02,36606743.0,20000000.0,6.3,Drama,US
Hotel Transylvania 2,2015-09-21,473226958.0,80000000.0,6.7,Animation,US
Freeheld,2015-10-02,573335.0,7000000.0,7.1,Romance,US
By the Sea,2015-11-12,3727746.0,10000000.0,5.4,Drama,France
The Little Prince,2015-07-29,97571250.0,64000000.0,7.6,Adventure,France
Wonder Woman,2017-05-30,820580447.0,149000000.0,7.2,Action,US
The Circle,2017-04-27,20497844.0,18000000.0,5.4,Drama,US
"Hail, Caesar!",2016-02-05,63647656.0,22000000.0,5.7,Comedy,US
Standing Tall,2015-05-13,26144.0,5000000.0,7.3,Drama,France
Clockstoppers,2002-03-17,38793283.0,26000000.0,4.9,Adventure,US
Confessions of a Dangerous Mind,2002-12-30,33013805.0,30000000.0,6.6,Comedy,US
The Perfect Guy,2015-09-11,60273173.0,12000000.0,5.6,Drama,US
Rock the Kasbah,2015-10-22,3020664.0,15000000.0,5.2,Comedy,US
Paranormal Activity: The Ghost Dimension,2015-10-21,78096553.0,10000000.0,5.0,Horror,US
Jem and the Holograms,2015-10-22,2333684.0,5000000.0,5.4,Drama,US
The 33,2015-08-06,24902723.0,25000000.0,6.0,Drama,US
Trumbo,2015-10-27,8235661.0,15000000.0,7.3,Drama,US
The Peanuts Movie,2015-11-05,246233113.0,99000000.0,6.5,Animation,US
Creed,2015-11-25,173567581.0,37000000.0,7.3,Drama,US
Heist,2015-11-13,4100000.0,8900000.0,5.6,Crime,US
Love the Coopers,2015-11-12,42426912.0,17000000.0,5.4,Comedy,US
The 5th Wave,2016-01-14,109906372.0,38000000.0,5.6,Adventure,US
Truth,2015-09-12,2541554.0,9600000.0,6.5,Drama,US
The Big Short,2015-12-11,133346506.0,28000000.0,7.3,Comedy,US
Zoolander 2,2016-02-06,55969000.0,50000000.0,4.7,Comedy,US
How to Be Single,2016-01-21,112343513.0,38000000.0,5.9,Comedy,US
The Perfect Weapon,1991-03-15,14061361.0,10000000.0,6.0,Action,US
Fifty Shades of Black,2016-01-28,21164799.0,20000000.0,4.3,Romance,US
Nocturnal Animals,2016-11-04,29252978.0,22500000.0,7.2,Drama,US
Daddy's Home,2015-12-25,242786137.0,50000000.0,5.8,Comedy,US
Sisters,2015-12-18,105011053.0,30000000.0,5.8,Comedy,US
Pride and Prejudice and Zombies,2016-02-04,16374328.0,28000000.0,5.5,Romance,US
Jane Got a Gun,2016-01-01,1397284.0,25000000.0,5.4,Action,US
Woodlawn,2015-10-15,14394097.0,12000000.0,6.8,Drama,US
Captive,2015-09-17,2801508.0,2000000.0,5.6,Crime,US
The Forest,2016-01-07,40055439.0,10000000.0,4.8,Horror,US
Norm of the North,2016-01-14,17062499.0,18000000.0,4.1,Adventure,US
Ride Along 2,2016-01-14,124827316.0,40000000.0,6.1,Action,US
Stonewall,2015-09-18,187674.0,13500000.0,5.2,Drama,US
The Boy,2016-01-22,64188367.0,10000000.0,5.8,Horror,US
90 Minutes in Heaven,2015-09-11,4842699.0,5000000.0,5.4,Drama,US
Risen,2016-02-19,46069568.0,20000000.0,5.7,Action,US
Dirty Grandpa,2016-01-21,94073028.0,11500000.0,5.7,Comedy,US
The Finest Hours,2016-01-25,52099090.0,80000000.0,6.3,Action,US
The Birth of a Nation,2016-09-09,15861566.0,8500000.0,6.4,Drama,US
Me Before You,2016-06-02,207945075.0,20000000.0,7.6,Drama,US
Triple 9,2016-02-19,12639297.0,20000000.0,5.6,Action,US
10 Cloverfield Lane,2016-03-10,108286421.0,15000000.0,6.8,Thriller,US
Zootopia,2016-02-11,1023784195.0,150000000.0,7.7,Animation,US
Whiskey Tango Foxtrot,2016-03-04,23083334.0,35000000.0,6.0,War,US
The Young Messiah,2016-03-10,6490401.0,18500000.0,6.4,Drama,US
Eye in the Sky,2015-09-11,18704595.0,13000000.0,7.2,Drama,UK
"Hello, My Name Is Doris",2015-11-27,14444999.0,1000000.0,6.5,Comedy,US
Roar,1981-11-12,2000000.0,17000000.0,5.6,Adventure,US
Mr. Right,2016-02-29,34694.0,8000000.0,6.3,Action,US
Miracles from Heaven,2016-03-17,73883359.0,16000000.0,6.8,Drama,US
Florence Foster Jenkins,2016-05-06,48902953.0,29000000.0,6.7,Comedy,UK
I Saw the Light,2016-02-05,1646788.0,13000000.0,5.9,Drama,US
Keanu,2016-04-21,20566327.0,15000000.0,6.0,Action,US
White Girl,2016-09-02,200242.0,700000.0,5.5,Drama,US
Love & Friendship,2016-05-27,14016568.0,3000000.0,6.4,Comedy,UK
Everybody Wants Some!!,2016-03-30,3400278.0,10000000.0,6.3,Comedy,US
Paterson,2016-11-17,2152738.0,5000000.0,7.0,Comedy,France
The Huntsman: Winter's War,2016-04-06,164602163.0,115000000.0,6.0,Action,US
Neighbors 2: Sorority Rising,2016-05-04,108758521.0,35000000.0,5.6,Comedy,US
Things to Come,2016-03-16,282382.0,2100000.0,6.5,Drama,France
Money Monster,2016-05-12,93282604.0,27000000.0,6.5,Thriller,US
Barbershop: The Next Cut,2016-04-15,55030051.0,20000000.0,6.2,Comedy,US
The Choice,2016-02-04,18730891.0,10000000.0,6.7,Drama,US
Finding Dory,2016-06-16,1028570889.0,200000000.0,6.8,Adventure,US
The Boss,2016-04-07,78636257.0,29000000.0,5.5,Comedy,US
Free State of Jones,2016-06-24,25035950.0,50000000.0,6.6,War,US
Mother's Day,2016-04-28,48418160.0,25000000.0,5.8,Comedy,US
Term Life,2016-04-29,21256.0,16500000.0,5.7,Thriller,US
The Nice Guys,2016-05-15,62788218.0,50000000.0,7.0,Action,UK
The Shallows,2016-06-24,119100758.0,17000000.0,6.2,Horror,US
Alice Through the Looking Glass,2016-05-25,299370084.0,170000000.0,6.5,Family,UK
Captain Fantastic,2016-07-02,5879736.0,5000000.0,7.9,Adventure,US
Café Society,2016-05-11,43763247.0,30000000.0,6.4,Comedy,US
Swiss Army Man,2016-06-24,4210454.0,3000000.0,6.8,Comedy,US
The Darkness,2016-05-13,10898293.0,4000000.0,4.5,Horror,US
Ghostbusters,2016-07-14,229147509.0,144000000.0,5.3,Action,US
Central Intelligence,2016-06-15,216972543.0,50000000.0,6.2,Action,US
Jason Bourne,2016-07-27,415484914.0,120000000.0,5.9,Action,UK
The Purge: Election Year,2016-06-29,118587880.0,10000000.0,6.1,Action,France
Mike and Dave Need Wedding Dates,2016-07-07,77068246.0,33000000.0,5.9,Comedy,US
Ice Age: Collision Course,2016-06-23,408579038.0,105000000.0,5.6,Adventure,US
Lights Out,2016-07-21,148868835.0,4900000.0,6.3,Horror,US
Pete's Dragon,2016-08-10,143695338.0,65000000.0,6.2,Adventure,US
Nerve,2016-07-27,85241496.0,19000000.0,7.1,Mystery,US
Sully,2016-09-07,238470033.0,60000000.0,7.0,Drama,US
The Infiltrator,2016-07-13,15436808.0,25000000.0,6.6,Crime,UK
Batman: The Killing Joke,2016-07-21,3775000.0,3500000.0,6.2,Action,US
Bad Moms,2016-07-28,183936074.0,20000000.0,6.3,Comedy,US
Hell or High Water,2016-08-12,37589296.0,12000000.0,7.2,Crime,US
Don't Breathe,2016-08-25,157100845.0,9900000.0,6.7,Crime,US
47 Meters Down,2017-06-15,44235023.0,5500000.0,5.1,Drama,UK
The Edge of Seventeen,2016-11-18,18803648.0,9000000.0,7.3,Comedy,US
The Magnificent Seven,2016-09-14,162360636.0,90000000.0,5.9,Adventure,US
Moonlight,2016-10-21,65046687.0,4000000.0,7.3,Drama,US
Masterminds,2016-09-29,29200000.0,25000000.0,5.6,Action,US
Kubo and the Two Strings,2016-08-18,69929545.0,60000000.0,7.7,Animation,US
Bridget Jones's Baby,2016-09-14,211952420.0,35000000.0,6.3,Comedy,France
Morgan,2016-09-01,8810591.0,8000000.0,5.7,Horror,US
Queen of Katwe,2016-09-23,10367161.0,15000000.0,7.1,Drama,US
The Girl on the Train,2016-10-05,173185859.0,45000000.0,6.2,Crime,US
Middle School: The Worst Years of My Life,2016-10-07,19985196.0,8500000.0,6.9,Family,US
The Accountant,2016-10-14,155160045.0,44000000.0,6.9,Crime,US
God's Not Dead 2,2016-04-01,23507567.0,5000000.0,5.6,Drama,US
The Hollars,2016-08-25,1016985.0,3800000.0,6.4,Comedy,US
