age,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
84,divorced,primary,no,2619,no,no,145,2,115,2,failure,no
67,divorced,secondary,no,704,no,no,186,2,97,1,success,yes
34,married,secondary,no,3000,yes,yes,215,3,221,1,failure,no
22,single,secondary,no,216,no,no,363,1,187,1,success,yes
24,married,secondary,no,556,yes,no,278,1,94,4,success,yes
45,married,secondary,no,1206,no,no,309,1,446,3,failure,yes
39,married,tertiary,no,1301,no,no,185,2,179,1,failure,no
79,divorced,secondary,no,631,no,no,105,2,181,1,failure,no
35,married,tertiary,no,62,no,no,469,2,185,2,failure,yes
53,married,secondary,no,1228,yes,yes,116,2,188,1,success,no
33,married,secondary,no,1536,no,no,359,1,92,3,success,yes
24,single,tertiary,no,235,no,no,98,1,92,1,success,yes
65,married,tertiary,no,2331,no,no,290,1,92,1,success,yes
25,single,secondary,no,125,no,no,215,1,92,2,success,yes
58,married,secondary,no,7554,no,no,167,1,469,1,success,no
36,single,secondary,no,27,yes,no,631,1,260,2,success,yes
27,single,tertiary,no,390,no,no,120,2,104,2,failure,yes
32,single,tertiary,no,1527,yes,no,172,1,92,3,failure,no
35,single,secondary,no,-32,no,yes,63,4,182,5,failure,yes
39,single,tertiary,no,172,yes,no,125,2,183,2,failure,yes
53,married,secondary,no,10541,no,no,164,2,92,1,success,yes
23,single,secondary,no,480,no,no,742,2,182,1,failure,yes
34,married,secondary,no,2374,yes,no,243,2,92,3,success,yes
33,single,tertiary,no,935,no,no,385,2,92,8,success,yes
52,married,secondary,no,94,no,no,153,1,92,13,success,yes
33,married,tertiary,no,22867,yes,no,165,1,92,5,success,no
42,single,tertiary,no,94,yes,no,151,1,183,6,success,no
55,divorced,secondary,no,3450,no,no,169,1,183,1,failure,yes
60,married,secondary,no,1853,no,no,234,1,183,1,success,yes
38,single,tertiary,no,3954,yes,no,201,1,182,3,failure,no
61,married,tertiary,no,2557,yes,no,158,2,92,5,success,yes
58,married,secondary,no,589,yes,no,511,3,183,6,success,yes
48,divorced,secondary,no,201,no,no,406,2,92,2,success,yes
35,married,tertiary,no,7050,no,no,278,3,187,1,success,yes
58,married,secondary,no,2155,no,yes,135,2,92,5,success,yes
39,divorced,secondary,no,902,yes,no,691,2,180,5,failure,yes
70,married,primary,no,579,no,no,82,2,181,1,failure,no
44,married,tertiary,no,1791,no,no,71,1,190,1,success,yes
54,married,secondary,no,2206,no,no,449,1,91,3,success,yes
27,single,tertiary,no,5291,no,no,293,1,91,4,success,yes
33,married,secondary,no,1211,no,no,535,1,188,1,success,yes
77,married,secondary,no,638,no,no,288,1,188,1,success,yes
57,married,primary,no,501,yes,yes,105,7,188,2,failure,no
31,single,tertiary,no,533,no,no,144,1,91,9,success,yes
76,married,primary,no,3324,no,no,309,1,90,4,success,yes
75,married,secondary,no,6053,no,no,865,2,190,1,failure,no
28,married,secondary,no,61,yes,no,253,1,174,4,success,yes
35,married,tertiary,no,0,yes,no,391,2,92,5,success,yes
59,married,secondary,no,116,no,no,268,1,183,7,success,yes
42,married,secondary,no,413,yes,no,456,2,184,2,success,yes
35,single,tertiary,no,353,no,no,352,1,183,1,success,yes
44,single,secondary,no,451,no,no,203,1,183,2,success,no
60,married,secondary,no,523,no,no,467,1,182,3,success,yes
34,married,secondary,no,1454,yes,no,231,2,297,2,failure,yes
57,married,primary,no,9367,no,no,981,1,90,6,success,yes
75,married,secondary,no,291,no,no,515,1,183,1,failure,yes
64,married,tertiary,no,846,no,no,671,1,181,3,failure,yes
36,married,tertiary,no,341,no,no,419,2,183,1,success,yes
27,single,secondary,no,255,no,no,123,1,182,4,success,no
29,single,secondary,no,113,no,no,328,2,183,4,success,yes
34,single,tertiary,no,13014,no,no,637,1,183,1,success,yes
34,single,tertiary,no,417,yes,no,155,10,149,5,failure,no
41,married,tertiary,no,27696,no,no,138,2,184,3,success,yes
36,divorced,secondary,no,2843,no,no,473,1,182,1,success,no
51,married,tertiary,no,346,no,no,122,1,92,5,success,yes
34,married,tertiary,no,8000,no,no,291,1,260,2,failure,yes
21,single,secondary,no,123,no,no,379,5,93,2,success,yes
54,married,secondary,no,10185,no,no,251,1,186,3,success,yes
35,single,tertiary,no,992,yes,no,1416,1,170,4,failure,no
29,single,tertiary,no,1026,no,no,138,2,92,2,success,yes
38,married,secondary,no,775,no,no,1835,3,182,2,success,yes
48,married,secondary,no,926,no,no,382,4,185,6,success,yes
46,married,tertiary,no,349,no,no,295,2,616,1,failure,yes
32,married,secondary,no,484,yes,no,83,6,187,3,success,yes
37,married,tertiary,no,2987,yes,no,93,1,91,9,failure,yes
37,single,tertiary,no,197,no,no,531,1,91,2,success,yes
23,single,secondary,no,431,no,no,201,3,186,2,success,yes
58,married,secondary,no,169,no,no,216,1,91,4,success,yes
45,married,tertiary,no,226,yes,no,91,4,185,6,success,yes
47,single,tertiary,no,44,no,no,374,1,185,1,success,no
30,single,secondary,no,2424,no,no,337,1,95,2,success,yes
30,single,tertiary,no,41,yes,no,68,4,186,2,success,no
23,single,secondary,no,1234,no,no,379,1,91,1,success,yes
34,married,tertiary,no,271,yes,no,308,1,94,4,success,yes
77,married,primary,no,2590,no,no,112,5,94,15,success,no
61,divorced,tertiary,no,52587,no,no,394,3,189,1,success,yes
27,single,secondary,no,535,no,no,171,1,91,2,success,yes
50,married,secondary,no,5361,no,no,276,3,195,1,failure,no
58,married,tertiary,no,473,no,no,1109,1,262,1,success,yes
52,married,secondary,no,195,yes,no,220,1,63,5,failure,yes
26,single,tertiary,no,3411,no,no,236,1,183,2,success,no
59,married,tertiary,no,2764,no,no,459,1,56,3,failure,no
64,married,secondary,no,1612,no,no,362,1,183,4,failure,no
38,divorced,secondary,no,407,yes,yes,146,1,183,1,failure,no
48,married,secondary,no,660,no,no,318,1,561,2,success,yes
35,single,tertiary,no,681,no,no,737,1,561,2,success,yes
66,married,secondary,no,2326,no,yes,232,1,181,1,success,yes
33,married,tertiary,no,2213,no,no,240,1,385,9,failure,no
52,married,secondary,no,961,no,yes,222,1,553,4,failure,yes
38,single,tertiary,no,455,yes,no,255,2,555,6,success,yes
59,married,tertiary,no,2013,no,no,222,4,94,2,success,yes
47,married,secondary,no,1568,yes,no,388,1,262,7,success,yes
48,married,tertiary,no,0,no,yes,204,4,182,1,success,yes
56,married,primary,no,16432,no,no,702,2,189,2,failure,no
60,divorced,secondary,no,1,no,no,302,1,184,1,success,yes
27,single,tertiary,no,5741,no,no,368,1,185,2,failure,no
59,divorced,secondary,no,7469,no,no,287,1,130,1,failure,no
39,single,tertiary,no,763,no,no,543,1,189,1,failure,yes
64,married,secondary,no,243,no,no,144,1,175,1,failure,no
55,divorced,secondary,no,2204,no,no,261,1,264,1,failure,yes
57,married,secondary,no,1686,no,no,219,4,311,2,failure,no
37,married,secondary,no,4321,no,no,276,3,167,3,failure,no
60,married,secondary,no,0,no,no,230,2,126,6,failure,no
80,married,primary,no,0,no,no,639,1,189,1,failure,yes
29,single,secondary,no,67,no,no,211,1,187,5,success,yes
47,married,secondary,no,368,no,no,269,1,187,5,success,yes
35,married,tertiary,no,11219,no,no,135,1,195,3,failure,no
37,married,tertiary,no,7620,no,no,367,1,176,6,failure,yes
29,single,tertiary,no,805,no,no,132,1,103,7,failure,yes
40,single,tertiary,no,0,yes,no,228,2,182,6,failure,yes
35,single,tertiary,no,747,no,no,141,2,176,3,failure,no
32,married,tertiary,no,302,yes,yes,61,1,384,2,failure,yes
43,married,tertiary,no,10072,no,no,145,1,100,4,failure,no
54,married,secondary,no,65,no,no,87,1,91,3,failure,no
20,single,secondary,no,215,no,no,175,1,92,6,success,yes
48,married,tertiary,no,5473,no,no,127,2,184,2,success,yes
60,married,secondary,no,106,no,no,137,1,187,4,success,yes
70,married,primary,no,2346,no,no,694,1,184,5,failure,yes
52,married,secondary,no,196,yes,yes,116,1,273,3,failure,no
25,single,secondary,no,469,no,no,524,1,187,2,success,no
77,married,primary,no,680,no,no,513,2,89,7,failure,no
37,married,tertiary,no,255,no,no,562,2,183,10,success,yes
71,married,tertiary,no,15265,no,no,865,1,192,2,failure,no
33,married,tertiary,no,8023,no,no,196,1,87,4,failure,no
63,married,secondary,no,973,no,no,318,1,388,1,success,yes
59,married,secondary,no,7766,yes,no,1422,1,461,1,failure,yes
22,single,secondary,no,948,no,no,169,1,191,3,success,yes
30,single,secondary,no,48,no,no,217,1,191,2,success,yes
70,married,secondary,no,4,no,no,511,5,125,4,failure,no
36,single,tertiary,no,688,no,no,293,3,268,2,failure,no
52,married,secondary,no,117,no,no,959,3,186,6,success,yes
71,divorced,secondary,no,0,no,no,771,1,171,1,success,yes
33,married,tertiary,no,71,no,no,335,3,102,2,failure,yes
56,married,secondary,no,1938,no,yes,229,1,192,4,success,yes
30,single,tertiary,no,5359,no,no,427,1,191,3,success,yes
28,single,secondary,no,1925,no,no,139,1,93,3,success,no
48,married,secondary,no,3519,no,yes,229,1,60,2,failure,no
60,married,primary,no,211,no,no,480,2,189,1,failure,no
57,divorced,secondary,no,79,yes,no,60,1,592,2,failure,no
59,married,tertiary,no,315,no,no,591,1,176,2,failure,yes
37,married,tertiary,no,1113,no,no,229,1,182,1,success,yes
28,single,secondary,no,-46,yes,no,525,1,89,11,failure,yes
31,single,tertiary,no,4129,no,no,105,1,182,1,failure,no
28,single,secondary,no,598,yes,no,177,1,288,2,failure,yes
56,married,primary,no,1947,no,no,225,2,123,5,failure,yes
37,single,tertiary,no,1027,yes,no,313,1,152,2,success,yes
40,single,tertiary,no,7968,no,no,263,2,180,2,success,yes
25,single,secondary,no,154,no,no,141,1,180,2,failure,yes
29,single,tertiary,no,2489,yes,no,355,1,86,5,failure,yes
68,married,secondary,no,1146,no,no,153,2,110,3,success,yes
38,married,secondary,no,1559,no,no,136,2,280,1,failure,yes
47,married,tertiary,no,0,yes,no,194,2,181,3,failure,no
32,married,tertiary,no,2667,yes,no,251,1,181,4,failure,yes
42,married,tertiary,no,144,no,no,148,1,87,4,failure,yes
39,married,tertiary,no,508,no,no,431,1,122,3,failure,no
26,single,tertiary,no,760,yes,no,456,2,281,5,success,yes
63,married,secondary,no,367,no,no,262,1,178,6,failure,no
73,single,secondary,no,1050,no,no,562,3,181,2,failure,yes
70,divorced,secondary,no,6850,no,no,252,3,183,1,failure,no
68,married,tertiary,no,2820,no,no,158,1,92,3,success,no
26,single,secondary,no,5296,no,no,229,1,205,1,failure,yes
33,married,tertiary,no,1390,no,no,77,1,179,5,failure,no
64,married,tertiary,no,1644,no,no,341,4,179,4,success,yes
26,single,tertiary,no,294,no,no,87,1,91,2,success,yes
27,single,secondary,no,3529,no,yes,162,1,179,2,failure,no
30,married,primary,no,201,yes,no,116,7,186,13,success,no
39,married,secondary,no,53,no,no,257,1,394,1,failure,yes
64,married,secondary,no,1220,no,no,84,1,88,1,failure,no
36,married,secondary,no,52,yes,no,498,2,179,7,success,yes
33,divorced,tertiary,no,2240,no,no,264,2,278,1,success,yes
51,married,tertiary,no,2635,no,no,209,2,188,3,success,no
31,married,tertiary,no,1570,yes,no,277,4,286,1,failure,yes
59,married,secondary,no,957,no,no,301,1,89,2,success,yes
35,married,tertiary,no,2161,no,no,139,2,181,3,success,yes
31,single,tertiary,no,147,no,no,469,1,181,2,success,yes
76,divorced,primary,no,802,no,no,241,1,181,5,success,yes
35,married,secondary,no,294,yes,no,301,1,90,4,success,yes
34,married,tertiary,no,158,no,no,212,3,181,6,success,yes
33,married,tertiary,no,0,yes,no,305,1,326,1,success,yes
36,married,secondary,no,4721,no,no,288,2,90,3,success,yes
51,married,primary,no,3764,no,no,450,3,181,6,success,yes
52,married,secondary,no,1416,no,no,436,2,182,1,success,yes
51,divorced,tertiary,no,66,yes,no,138,1,478,2,failure,no
46,divorced,tertiary,no,461,no,no,127,1,70,2,success,no
39,married,tertiary,no,494,no,no,106,2,478,3,failure,yes
58,married,tertiary,no,1016,no,no,78,2,91,1,failure,no
37,married,tertiary,no,0,no,no,129,4,107,2,failure,no
79,married,primary,no,3025,no,no,184,1,90,6,success,no
29,single,tertiary,no,1351,no,no,228,1,91,1,failure,no
75,married,primary,no,1765,no,no,282,2,181,2,success,no
64,married,primary,no,43,no,no,117,1,91,1,success,no
33,married,tertiary,no,1676,yes,no,102,2,184,2,failure,no
27,single,tertiary,no,948,yes,no,121,2,207,1,failure,no
80,married,primary,no,155,no,no,290,1,93,2,success,yes
46,married,secondary,no,640,yes,no,215,1,182,4,success,yes
72,married,secondary,no,951,no,yes,229,3,339,1,failure,yes
36,married,tertiary,no,495,no,no,213,3,182,6,success,yes
40,single,tertiary,no,1509,no,no,144,2,124,1,failure,no
41,married,tertiary,no,298,no,no,209,2,315,4,failure,no
74,married,tertiary,no,1843,no,no,192,1,185,2,success,yes
30,married,tertiary,no,1077,no,no,151,1,96,1,failure,no
35,married,secondary,no,262,no,no,427,1,181,3,success,yes
42,married,secondary,no,16517,no,no,549,5,203,4,failure,no
41,divorced,secondary,no,6046,yes,yes,300,6,182,2,success,yes
42,married,tertiary,no,1205,no,no,129,1,188,2,success,no
38,single,secondary,no,465,yes,no,180,1,302,3,success,yes
47,single,tertiary,no,3232,no,no,294,1,274,2,failure,no
53,married,secondary,no,1796,no,no,295,1,91,2,success,yes
51,married,tertiary,no,1612,no,no,384,1,182,5,failure,no
29,single,tertiary,no,874,yes,no,231,1,181,2,success,yes
64,married,primary,no,2140,no,no,881,3,155,2,failure,yes
32,single,tertiary,no,1619,no,no,184,1,321,2,success,no
28,married,secondary,no,897,no,no,395,1,285,1,success,no
31,single,tertiary,no,64,no,no,181,2,183,3,failure,no
54,divorced,secondary,no,0,no,no,362,1,290,3,success,yes
59,married,secondary,no,2126,no,no,359,1,343,1,failure,no
46,married,tertiary,no,273,yes,no,910,2,184,4,success,yes
31,single,tertiary,no,3384,no,no,247,3,187,3,success,yes
43,divorced,tertiary,no,2367,no,no,173,2,181,4,success,yes
60,married,secondary,no,3735,no,no,248,1,90,10,success,yes
37,married,secondary,no,1458,no,no,344,1,326,1,success,no
27,single,tertiary,no,6791,no,no,174,2,229,28,success,no
72,married,primary,no,4657,no,no,255,1,91,8,success,yes
42,married,secondary,no,0,yes,yes,158,1,330,12,failure,no
29,single,tertiary,no,3290,no,no,136,1,291,2,success,yes
30,single,secondary,no,1681,no,no,128,1,106,2,success,yes
43,married,secondary,no,774,no,no,101,1,421,1,success,yes
46,single,secondary,no,5993,no,no,151,1,184,2,failure,no
62,married,tertiary,no,3371,no,no,187,1,178,2,success,yes
57,married,tertiary,no,10583,no,no,272,1,178,6,success,yes
47,single,tertiary,no,334,yes,no,360,1,326,8,failure,yes
59,married,primary,no,4007,no,no,157,2,116,4,failure,no
72,married,primary,no,0,no,no,201,3,191,3,failure,no
35,married,tertiary,no,957,yes,no,263,4,667,4,failure,no
30,single,tertiary,no,916,no,no,92,2,90,2,success,yes
36,married,tertiary,no,1145,yes,no,198,2,181,3,failure,no
45,married,secondary,no,2981,yes,yes,88,3,311,3,failure,no
31,single,tertiary,no,4319,yes,no,515,2,334,5,failure,no
28,single,tertiary,no,832,no,no,433,3,342,1,failure,yes
42,married,secondary,no,2152,no,no,361,2,181,2,failure,no
40,married,secondary,no,3126,yes,no,186,2,90,5,failure,no
57,divorced,tertiary,no,3287,no,no,277,2,337,1,success,yes
31,single,tertiary,no,9629,no,no,371,1,174,4,failure,no
47,married,tertiary,no,288,no,no,193,1,181,1,success,yes
27,single,secondary,no,6036,no,no,175,1,181,1,failure,yes
27,single,tertiary,no,1393,no,no,382,1,271,1,failure,no
26,single,tertiary,no,3,yes,yes,149,1,350,1,success,yes
61,married,tertiary,no,0,yes,yes,158,1,115,2,failure,no
50,divorced,secondary,no,0,no,no,280,1,184,3,success,yes
84,married,secondary,no,81204,no,no,390,1,94,3,success,yes
33,single,secondary,no,234,no,no,176,1,370,2,failure,no
47,married,secondary,no,70,yes,no,144,4,374,2,success,yes
54,married,secondary,no,2102,yes,no,547,1,626,2,failure,yes
70,married,tertiary,no,15834,no,no,172,3,186,1,failure,no
24,single,secondary,no,4126,no,no,907,4,185,7,failure,yes
49,married,tertiary,no,3842,no,no,163,1,186,3,failure,no
50,married,tertiary,no,5108,yes,no,874,2,108,3,success,no
34,divorced,secondary,no,961,no,no,137,2,430,2,failure,no
50,married,tertiary,no,377,no,no,283,1,319,3,failure,no
32,single,secondary,no,1088,yes,no,317,1,363,2,success,yes
27,single,tertiary,no,13107,yes,no,661,1,314,2,failure,yes
33,single,tertiary,no,562,yes,yes,196,1,363,1,failure,yes
80,married,secondary,no,8304,no,no,681,1,118,11,success,no
33,single,tertiary,no,718,yes,no,122,1,98,2,success,yes
58,married,primary,no,1119,no,no,122,4,341,2,failure,no
27,single,tertiary,no,-67,yes,no,604,3,236,2,failure,yes
37,married,secondary,no,0,yes,no,208,3,349,2,failure,no
69,married,primary,no,2398,no,no,161,1,186,1,failure,no
31,single,tertiary,no,3289,no,no,235,1,314,1,failure,no
50,married,tertiary,no,0,no,yes,337,1,258,6,failure,no
73,divorced,secondary,no,7111,yes,no,284,1,182,1,success,no
33,single,tertiary,no,658,yes,no,93,1,173,2,success,no
26,single,tertiary,no,1646,no,no,524,4,206,5,success,yes
51,divorced,tertiary,no,2109,no,no,119,1,181,2,success,no
71,divorced,secondary,no,3104,no,no,271,1,187,1,failure,no
62,married,secondary,no,2917,no,no,147,1,188,1,success,no
80,married,secondary,no,499,no,no,224,2,393,4,failure,no
62,divorced,tertiary,no,6,yes,no,103,1,182,3,success,yes
49,married,secondary,no,197,yes,no,223,1,182,2,failure,yes
62,married,tertiary,no,0,no,no,113,3,182,3,failure,no
25,single,secondary,no,1857,yes,no,295,4,187,6,success,yes
32,single,tertiary,no,2016,no,no,232,1,348,1,success,yes
36,single,tertiary,no,436,no,no,567,1,595,2,failure,yes
40,married,tertiary,no,11766,yes,no,218,2,242,9,failure,yes
38,married,tertiary,no,413,no,no,240,1,179,2,failure,yes
35,single,tertiary,no,670,no,no,278,4,182,2,success,yes
23,single,secondary,no,107,no,no,256,5,181,2,success,yes
44,married,primary,no,2557,yes,no,250,1,181,8,success,yes
70,married,secondary,no,1310,no,no,318,1,181,1,failure,no
35,single,tertiary,no,2646,no,no,133,8,183,2,success,yes
35,married,tertiary,no,1178,yes,yes,220,2,183,5,failure,no
75,married,secondary,no,3771,no,no,185,1,181,2,success,yes
51,married,tertiary,no,469,no,no,200,1,181,2,success,yes
59,married,secondary,no,1,no,no,159,2,378,3,failure,yes
36,married,primary,no,1177,no,no,330,1,311,4,success,yes
62,married,primary,no,1515,yes,no,98,4,178,3,failure,no
22,single,secondary,no,129,no,no,218,2,181,1,success,yes
35,married,tertiary,no,690,no,no,131,2,185,1,failure,no
57,married,secondary,no,3738,yes,no,220,1,367,7,success,no
22,single,primary,no,3472,no,no,529,1,181,4,success,yes
73,married,secondary,no,2850,no,no,184,2,185,3,failure,no
30,single,tertiary,no,7529,no,no,175,6,183,1,success,yes
55,divorced,secondary,no,309,no,no,167,1,181,3,success,yes
38,divorced,secondary,no,0,yes,no,162,1,181,5,success,yes
39,single,secondary,no,1672,yes,no,462,1,648,1,failure,yes
74,married,tertiary,no,4912,no,no,268,2,181,3,failure,no
38,single,secondary,no,1711,no,no,379,3,202,1,success,yes
